"","formatted_address","name","place_id","lat","lng"
"988","Van Woustraat 243, 1074 AS Amsterdam, Netherlands","Avondwinkel Van Wou","ChIJ06g2pIgJxkcRwJ7ysw8w1rE",52.3494748,4.9043235
"991","Van der Helstplein 11, 1073 AR Amsterdam, Netherlands","The String Guitar Shop","ChIJmyccjIwJxkcRpOo-p98aGpo",52.3517231,4.8950821
"997","Maasstraat 7, 1078 HA Amsterdam, Netherlands","LIJSTENMAKERIJ inlijsterij LIJSTENMAKER VAN AMSTERDAM Art framer","ChIJkYVkTooJxkcRbxhKg2QPJ9Y",52.347581,4.8954475
"998","Trompenburgstraat 22, 1079 TX Amsterdam, Netherlands","Kringloopwinkel","ChIJvXkQ3CkKxkcRl9Z3aLEQ1-8",52.3444037,4.9084936
"999","Victorieplein 8-24, 1078 PD Amsterdam, Netherlands","DirckIII Victorieplein","ChIJR446dogJxkcR3a17u48H8Vg",52.3469473,4.9047565
"1000","Vrijheidslaan 98, 1078 PS Amsterdam, Netherlands","Suit Inc.","ChIJGdac4IcJxkcRSJ9xRy8HLlg",52.3464155,4.9045015
"1002","Ceintuurbaan 264A, 1072 GJ Amsterdam, Netherlands","Basic mobile","ChIJI8UJPvMJxkcRWJwTzs3HiCk",52.352526,4.89044
"1003","Van Woustraat 242, 1073 NC Amsterdam, Netherlands","Foto Booms","ChIJd6DZuogJxkcRHM3Zcnxg8kY",52.3494626,4.9037572
"1008","Ferdinand Bolstraat 43, 1072 LB Amsterdam, Netherlands","Foot Locker","ChIJw4HkmfIJxkcRw_3J7FG1-OI",52.3555512,4.8905993
"1009","Rijnstraat 123, 1079 HB Amsterdam, Netherlands","Moeder Natuur Voeding","ChIJWSlUNigKxkcRMOfpoxRhCOc",52.3436855,4.9064616
"1012","Ceintuurbaan 200, 1072 GC Amsterdam, Netherlands","Quick Lists","ChIJC6dylvMJxkcRzbdl4yrQRpg",52.3521063,4.8875379
"1014","Ceintuurbaan 39, 1072 ET Amsterdam, Netherlands","The Natural Special Vitamin Shop B.V.","ChIJf4Y7ofMJxkcRPt8JqmriYTY",52.3525893,4.8884589
"1015","Albertcuyp Straat 262, 1073 BE Amsterdam, Netherlands","Albertcuyp Gift Shop","ChIJPydzGpIJxkcRzoj0EOulldc",52.3567706,4.8986304
"1016","Utrechtsestraat 99, 1017 VK Amsterdam, Netherlands","Carhartt WIP","ChIJsWsFP5QJxkcRSSBo91-VmHs",52.3627027,4.8988911
"1021","Mr.Treublaan 18, 1097 DP Amsterdam, Netherlands","coffeecompany","ChIJT2ueqoEJxkcRm-cjH2oTNeI",52.347303,4.914348
"1023","Amstelvlietstraat 1, 1096 GG Amsterdam, Netherlands","Wattbike Benelux","ChIJXYcZktMLxkcRjgbDGc8t-qQ",52.3381246,4.9203695
"1027","Julianaplein 1, 1097 DN Amsterdam, Netherlands","Starbucks","ChIJK4fYhX8JxkcRnmEQGyN8QM4",52.3464775,4.9179861
"1028","Julianaplein 4, 1097 DN Amsterdam, Netherlands","Brazuca Coffee Amstel","ChIJkZOQoi0JxkcRn-WpLfQO2-s",52.3462098,4.9192996
"1031","James Wattstraat 71, 1097 DL Amsterdam, Netherlands","Bax Music","ChIJRdtPQXkJxkcRxILRE8-j6bg",52.3503052,4.9232525
"1043","Rijnstraat 58B, 1078 CH Amsterdam, Netherlands","YoYo's Ice Corner","ChIJqbDB3IcJxkcRlsz8xbuvP4Y",52.3465831,4.9048884
"1045","Uiterwaardenstraat 108, 1079 CG Amsterdam, Netherlands","Tabaksshop Lydia","ChIJU9YjsykKxkcRkjBqTS_5cBE",52.3430283,4.907031
"1046","1097 HN Amsterdam, Netherlands","Shop","ChIJs7iMN3wJxkcRWlEIQWlgiYo",52.3473647,4.9258639
"1048","Prins Bernhardplein, 1097 BK Amsterdam, Netherlands","CBD Care","ChIJj81QxBcJxkcROzbn_u342L4",52.3484191,4.9180508
"1061","1091 PN Amsterdam, Netherlands","Canoepolo.Shop","ChIJP_dYi4IJxkcRiVcKQFwYCsg",52.352752,4.917036
"1065","Rusthofstraat 37, 1097 NP Amsterdam, Netherlands","I AM BAZAAR","ChIJE8RP5n0JxkcROkE5Z_Xa7i0",52.3452408,4.9246128
"1067","Beukenplein 14, 1092 KG Amsterdam, Netherlands","Coffee Bru","ChIJd2X8c50JxkcRNsQhx9GbK18",52.3570875,4.9176981
"1068","Utrechtsestraat 82, 1017 VR Amsterdam, Netherlands","Holland & Barrett","ChIJ0QbHQJQJxkcRFSmyJGEqmEU",52.362803,4.898716
"1069","Tolstraat 88, 1073 SE Amsterdam, Netherlands","PowerPremiums","ChIJtW9RGY8JxkcRVKwhIGvTUrQ",52.3519739,4.9023322
"1074","Transvaalstraat 3, 1092 HA Amsterdam, Netherlands","Cheap Bike Shop","ChIJ3YyrfvQLxkcR5WofN8AMv2o",52.3555734,4.9275183
"1078","Waldenlaan 126A, 1093 NH Amsterdam, Netherlands","CeX","ChIJ2y2bwnAJxkcRmPLzESGQCbU",52.3569841,4.9294549
"1080","Nieuwezijds Voorburgwal 182 1, 1012 SJ Amsterdam, Netherlands","MANGO","ChIJnVxV0MYJxkcRRX1r5PBs--M",52.373621,4.890468
"1082","Duivendrechtsekade 87-88, 1096 AJ Amsterdam, Netherlands","Drukkerij Jacobson B.V.","ChIJM6NvFtwLxkcRAEWMZYLgJMQ",52.3372619,4.9368449
"1083","H.J.E. Wenckebachweg 49B, 1096 AK Amsterdam, Netherlands","GK Print & Sign","ChIJnxG-2tYLxkcRbK-prRt-WP0",52.3397,4.9258151
"1084","Rijksstraatweg 9, 1115 AG Duivendrecht, Netherlands","Biby's Bakery","ChIJ_TejsMQLxkcRWN1J7LoNAZo",52.334963,4.94215
"1094","Joop Geesinkweg 901, 1114 AB Amsterdam, Netherlands","Hoofdkantoor AKO","ChIJUcFGHQUKxkcRnSWvoutsuF8",52.335182,4.9346391
"1095","Middenweg 161, 1098 AL Amsterdam, Netherlands","Hyro Sports Amsterdam","ChIJA7VtV2QJxkcR71v0oZ9Vocs",52.35107,4.935208
"1097","Christiaan Huygensplein 2HS, 1098 RB Amsterdam, Netherlands","Tabakzaak Het Hoekje","ChIJ3fXrrWYJxkcRf7K9jF5zAVs",52.3491236,4.9386619
"1104","Middenweg 49, 1098 AC Amsterdam, Netherlands","Primera","ChIJA8dgnHoJxkcRvwZ35z3DBNI",52.354312,4.929963
"1105","Pieter Braaijweg 73, 1099 DK Amsterdam, Netherlands","Online Drone kopen","ChIJpfTXxM4LxkcRWIvIwuFnMlY",52.3289947,4.9234795
"1109","Land van Cocagneplein 46, 1093 NB Amsterdam, Netherlands","Vitaminstore Oostpoort","ChIJ97vo53AJxkcRXz68tp--4NU",52.3568111,4.9286542
"1110","Jupiter 204, 1115 TM Duivendrecht, Netherlands","Lilo Gifts","ChIJQyY6t8QLxkcR4hFUbrX55AY",52.3324365,4.9337371
"1111","Oudemanshof 3a, 1097 LK Amsterdam, Netherlands","Qift.Shop","ChIJNbVzcRwJxkcR3fgl9UNfx9U",52.3452875,4.9343714
"1113","Kamerlingh Onneslaan 1097, 1097 DE Amsterdam, Netherlands","At the ParQ","ChIJ72BsBXsJxkcRnH4zj-gm5-Y",52.3513635,4.9289951
"1114","Middenweg 79, 1098 AE Amsterdam, Netherlands","IJscuypje Middenweg","ChIJkSXRNGUJxkcR8Jlu628I-jQ",52.35298,4.9321909
"1128","Carolina MacGillavrylaan 1424, 1098 XA Amsterdam, Netherlands","ReCycle Science Park","ChIJxd4-40IJxkcRMmo9XdIAe9Y",52.355703,4.9487556
"1133","Javastraat 77, 1094 HB Amsterdam, Netherlands","Fred's Tobacco Shop","ChIJE-JWw6I5ZUER9vUGGaF6qQw",52.3638803,4.9346622
"1134","Zeeburgerdijk 55, 1094 AA Amsterdam, Netherlands","The Macbook Pro Stickers Shop","ChIJzed2tREJxkcRJicn6jQyzNw",52.3662518,4.9348174
"1141","Maroastraat 14, Amsterdam, Netherlands","Nicopure Labs B.V.","ChIJN3UMgv7jxUcR9iBDfRbEJZ0",52.3556432,4.765687
"1142","Hoofdweg Oostzijde 16B, 1175 LA Lijnden, Netherlands","Duikcentrum Moby Dick","ChIJBXCu18VlxkcRPGSaucg3kL0",52.3514217,4.7643442
"1144","Akerdijk 14, 1175 LE Lijnden, Netherlands","tools shop","ChIJ8UidikLhxUcRKboXOt1F9Ek",52.352882,4.761897
"1145","New Yorkstraat 3, 1175 RD Lijnden, Netherlands","Cheese Factory Volendam B.V.","ChIJYc2ZFlXhxUcRnCRD850nmuM",52.3491158,4.7607952
"1146","Maroastraat 22, Amsterdam, Netherlands","MY WORK","ChIJ9VHHFfzjxUcR5PUDq5QPQgA",52.3546466,4.7677604
"1148","San Franciscostraat 60, 1175 RE Lijnden, Netherlands","Drukkerij Anderson","ChIJoSMYOFXhxUcRtky5vY6G0F0",52.349623,4.759515
"1149","Melbournestraat 3, 1175 RM Lijnden, Netherlands","Voortman Keukens","ChIJ3b559XjhxUcR7Ndowc_6H2c",52.3495758,4.7669325
"1150","Madridstraat 13, 1175 RK Lijnden, Netherlands","A&A Glashandel","ChIJlSoKhlXhxUcRYJWs9DTvlCQ",52.3507362,4.762974
"1151","Madridstraat 11, 1175 RK Lijnden, Netherlands","Glashandel de Schinkel BV","ChIJ69f4hVXhxUcRvUq8CUzI_x8",52.3503688,4.7631845
"1152","Maroastraat 22, Amsterdam, Netherlands","Curvature","ChIJNe3GFfzjxUcRkNLNzEQu0A8",52.3551005,4.7677773
"1156","Dijkgraafplein 32, 1069 EW Amsterdam, Netherlands","Primera Dijkgraafplein","ChIJm_KzWOfjxUcR1AAL3OZJoUI",52.3560969,4.7865092
"1157","Sydneystraat 18, 1175 RN Lijnden, Netherlands","Autobedrijf Nieuwendijk Renault & Dacia Badhoevedorp","ChIJ9YX6AlfhxUcRWTzOA2UZeZM",52.347544,4.768447
"1158","Akerdijk 117 A, 1175 LK Lijnden, Netherlands","Bandorama BV","ChIJI9IRkFfhxUcR4pk9a2O3YRQ",52.3480297,4.7710758
"1162","14H, Jan Rebelstraat, 1069 CC Amsterdam, Netherlands","Two Wheels Service","ChIJD_fpJlLixUcRHDQ8ESL9i9A",52.3611394,4.7865177
"1164","Sloterweg 218-220, 1171 CX Badhoevedorp, Netherlands","Ottenhoff Engines","ChIJuzVPzHTixUcRRB8rpU9Y6tY",52.3354488,4.7759242
"1171","Jan Rebelstraat 26, 1069 CC Amsterdam, Netherlands","KwikFit Amsterdam-Osdorp","ChIJbac7YujjxUcRvLvKn_-WRjs",52.3615951,4.7845082
"1179","Osdorper Ban 56, 1068 MJ Amsterdam, Netherlands","Avondwinkel Atacan","ChIJPxzXfsXjxUcRew-Ht0Rpza0",52.3623558,4.8004839
"1182","Ookmeerweg 416, 1069 CG Amsterdam, Netherlands","Praxis Bouwmarkt Amsterdam Osdorp","ChIJr586H-bjxUcR5q1NxHBZTek",52.360572,4.782618
"1183","Pieter Calandlaan 800, 1060 TZ Amsterdam, Netherlands","V.O.F. De Kaasspecialist Dukaat","ChIJoR5_HWDhxUcR5OvkeY6NGwc",52.3497989,4.7870839
"1189","Dennenlaan 65, 1161 CL Zwanenburg, Netherlands","IJssalon ijspret","ChIJMbZfDm7kxUcRuOQdpsTs7BY",52.3784571,4.7495096
"1190","Ookmeerweg 416, 1069 CG Amsterdam, Netherlands","Arrow","ChIJE7QcMubjxUcRGmefNjkSTVM",52.3598527,4.7835148
"1191","Lambertus Zijlplein 27, 1067 JR Amsterdam, Netherlands","Terre des Hommes shop Amsterdam","ChIJC0TyV7rjxUcRvTzDRYVoyUQ",52.3784597,4.8011569
"1195","Randweg F-pier, 1118 CP Schiphol, Netherlands","Vizzit","ChIJxeR2S9jgxUcREZ8EBHcYQoY",52.3123573,4.7620837
"1196","Keurenplein 41, 1069 CD Amsterdam, Netherlands","PerfectBody.nl","ChIJx4-dPUYRxkcRbnvGVkKmmes",52.3601649,4.7847127
"1197","Osdorpplein 406, 1068 EV Amsterdam, Netherlands","The Butcher Palace","ChIJ4XdxL9DjxUcRtu-0NaEbgC4",52.3593167,4.8029153
"1198","Jan Rebelstraat 2, 1069 CB Amsterdam, Netherlands","B&T DESIGN","ChIJ4R6W_OfjxUcRXUB0_2hSF3A",52.3601919,4.7867341
"1199","Bos en Lommerplein 120, 1055 EK Amsterdam, Netherlands","Holland & Barrett","ChIJ57uZY2jixUcRRSVaY3mHlmA",52.378416,4.846473
"1200","Lorentzplein 49a, 1171 BB Badhoevedorp, Netherlands","De Lekkerste Apotheek","ChIJfZ0ONkPhxUcR9feUMIezKMM",52.3391158,4.7786296
"1204","Tussen Meer 315, 1069 DR Amsterdam, Netherlands","Avondwinkel & Slijterij Tussenmeer","ChIJwZVyj9vjxUcRpO-vegoRL7o",52.3567416,4.7938556
"1207","Langswater 41, 1069 TR Amsterdam, Netherlands","Ratan Leather Jacket Shop","ChIJrUTJZhvjxUcRag81ZB-M-dU",52.3537111,4.7908502
"1209","Langswater 199, 1069 TS Amsterdam, Netherlands","Nitin Furit Store","ChIJxfNSosfjxUcRXW_JwGJmOBw",52.3546081,4.7905005
"1210","Langswater 199AA, 1069 TS Amsterdam, Netherlands","Titu Medical House","ChIJgTpZm97jxUcRjE7AgNzc3HA",52.3546081,4.7905005
"1213","Keurenplein 4, 1069 CD Amsterdam, Netherlands","Van Werkhoven Drukkerij B.V.","ChIJ2d_ffejjxUcRxPkFTL7uQ_s",52.3609027,4.7838743
"1221","Pieter Calandlaan 228G, 1069 LA Amsterdam, Netherlands","BarCan","ChIJgVylMtjjxUcR-sVf3OjJ1Vo",52.351719,4.7974806
"1222","Pieter Calandlaan 798, 1060 TZ Amsterdam, Netherlands","Keurslager Post","ChIJi_zoit_jxUcRFnFwuO91YLI",52.3498691,4.7872395
"1228","Langswater 199AA, 1069 TS Amsterdam, Netherlands","Jogi Bag Shop","ChIJgTpZm97jxUcRQ8gs17GW8yU",52.3546081,4.7905005
"1229","Ecuplein 60, 1060 RN Amsterdam, Netherlands","HOLY! PANTY!","ChIJJ1l3YFThxUcREhOQp-VZM38",52.3492167,4.7854361
"1234","Tussen Meer 331, 1069 DR Amsterdam, Netherlands","Verona Gelati","ChIJZw2pdtzjxUcRLYuRSL4vN_Y",52.3565365,4.7928277
"1241","Osdorpplein 720, 1068 TC Amsterdam, Netherlands","Osdorper Slagerij Westmarket","ChIJL_KL3NHjxUcRxkYdsjp2bGk",52.3591831,4.8049722
"1248","Johan Hofmanstraat 60, 1234 AB Amsterdam, Netherlands","Sloopauto ophalen Amsterdam | opkoper van auto's","ChIJS2xixtnjxUcRxkjIIyP5BcM",52.3527053,4.7979807
"1252","Osdorpplein 667-668, 1068 TC Amsterdam, Netherlands","Pink Diamond","ChIJjz4J5NHjxUcRadNuRuenQlY",52.3590663,4.8049885
"1254","Tussen Meer 64, 1068 GC Amsterdam, Netherlands","De Linnenboom","ChIJGQ65dNDjxUcRHzUeta42K7g",52.3584938,4.8005408
"1257","11, Keurenplein, Amsterdam, Netherlands","Smartphone Factory","ChIJD1_IfujjxUcRv_x24koTYuc",52.3607761,4.7844092
"1262","Professor R. Casimirstraat, 1068 KC Amsterdam, Netherlands","Gamer's Dream","ChIJ9dqspmrjxUcRPfOvOPBYiBE",52.351912,4.8082037
"1276","Osdorpplein 630, 1068 TB Amsterdam, Netherlands","CIGO John & Wim","ChIJPz4Kw9HjxUcR5aiTMj96xZA",52.3589,4.8040658
"1284","Tussen Meer 56, 1068 GC Amsterdam, Netherlands","MultiVlaai","ChIJcasgE9DjxUcR6W51BO2Tkgs",52.358655,4.8012627
"1291","Louis Bouwmeesterstraat 18, 1065 KW Amsterdam, Netherlands","Slagerij Idsinga Amsterdam","ChIJgU0g7C7ixUcR2SrneEk9LhI",52.35542,4.821568
"1299","Osdorpplein 815, 1068 TD Amsterdam, Netherlands","Design Meubel Tasarim","ChIJx5Xfkw_jxUcRw0ypGm40TMw",52.3587465,4.805756
"1303","Osdorpplein 125, 1068 SR Amsterdam, Netherlands","Kungfu Milk Tea","ChIJUzBb49HjxUcRHTImJdJ_j2A",52.3593626,4.8060951
"1305","Jan Evertsenstraat 337, 1061 XT Amsterdam, Netherlands","Bike Shop West","ChIJj0CbeUDixUcRbD7JiAidb-k",52.3691375,4.839069
"1310","August Allebéplein 22, 1062 AC Amsterdam, Netherlands","Eethuis Burcu","ChIJMVqeKTzixUcRly4s9SWhja8",52.3635698,4.8370672
"1313","Burgemeester Rendorpstraat 11-15, 1064 EL Amsterdam, Netherlands","Looiedet Coffee & Toast","ChIJ5RCA2UjixUcRsA2BlR7_4Yk",52.3739982,4.8265332
"1320","Admiraal de Ruijterweg 462, 1055 NG Amsterdam, Netherlands","H shop Amsterdam","ChIJh2QVHGXixUcR6Xs4YsbRpos",52.384117,4.8481442
"1326","Maassluisstraat 2, 1062 GD Amsterdam, Netherlands","De Huismeesters","ChIJn3diryHixUcR8ESllsKqThU",52.3511146,4.8359704
"1331","Fashion House, Kon. Wilhelminaplein 8, 1062 HK Amsterdam, Netherlands","Alchemist Fashion","ChIJx1M7ZyLixUcRO3mtBq4SfYY",52.3552961,4.837933
"1342","Kon. Wilhelminaplein 13, 1062 HL Amsterdam, Netherlands","hartman textiles","ChIJW5oH7BjixUcRbCdDAwJyK_s",52.354554,4.841338
"1364","Mercatorplein 1, 1057 BX Amsterdam, Netherlands","Eddy's Bikeshop","ChIJzYgq0WzixUcR6aWahkiY69g",52.368975,4.851369
"1368","Kon. Wilhelminaplein 8, 1062 HK Amsterdam, Netherlands","Stellasstyle","ChIJPWCZYCLixUcRLufLCbIVzFw",52.3554646,4.8378412
"1376","Jan van Galenstraat 110, 1056 CE Amsterdam, Netherlands","Ohm The Miracle Shop Amsterdam","ChIJyYZhwtHjxUcR5vqy_0c5T4M",52.3749837,4.8598422
"1379","Kon. Wilhelminaplein 13, 1062 HH Amsterdam, Netherlands","LOFTY MANNER","ChIJOUD_6xjixUcRDCS83lsZf90",52.3545451,4.8413582
"1381","Warmondstraat 120, 1058 KZ Amsterdam, Netherlands","Caffènation Amsterdam","ChIJ1QrPqRvixUcRD5U-WFCujbE",52.354728,4.8492719
"1382","Warmondstraat 198, 1058 LC Amsterdam, Netherlands","Slagerij Aladdin","ChIJI5LogxzixUcRLa4zRoFKDHo",52.3522926,4.8493308
"1384","Aalsmeerweg 8, 1059 AJ Amsterdam, Netherlands","New Amsterdam Tattoo Studio","ChIJ_8b6lYvixUcRgqwv5_LPcnk",52.3506574,4.8493276
"1385","Heemstedestraat 28, 1058 NM Amsterdam, Netherlands","Charlotte's Haarmode","ChIJVxM1ZBzixUcRoA4YPNrE_aI",52.3517728,4.8481249
"1388","Zeilstraat 29/3, 1075 SB Amsterdam, Netherlands","Pietpraliné","ChIJCTdiCwPixUcRR_jgEuiu4XQ",52.350888,4.8548419
"1394","Amstelveenseweg 218, 1075 XT Amsterdam, Netherlands","IJscuypje Amstelveenseweg","ChIJd3c3lwPixUcRDQhCz3qhL3k",52.3511813,4.8564919
"1396","Bonairestraat 78, 1058 XL Amsterdam, Netherlands","Boerejongens Coffeeshop BIJ Amsterdam","ChIJL6IUEw7ixUcRlys6eB46GW8",52.3620517,4.8554721
"1397","Zeilstraat 8, 1075 SG Amsterdam, Netherlands","Van der Laan","ChIJMVOangPixUcR8s2GBvWzFDY",52.3513801,4.855611
"1398","Haarlemmermeerstraat 29hs, 1058 JN Amsterdam, Netherlands","El Flaco Tattooz","ChIJBTjbjxrixUcRTZNdGxldHbg",52.3570076,4.850536
"1401","Zeilstraat 64, 1075 SK Amsterdam, Netherlands","Bagels & Beans","ChIJwyRQOAPixUcRpyvrCRbI-6w",52.3510012,4.8529019
"1406","Paramaribostraat 18, 1058 VL Amsterdam, Netherlands","Baarsjes Avondverkoop","ChIJUW6pzQ_ixUcRQw7hbTgkl8M",52.3601626,4.8545642
"1417","Hoofddorpplein 7, 1059 CV Amsterdam, Netherlands","De Kaasspecialist","ChIJ60zOyubjxUcRSy86rTbcuKM",52.350914,4.850149
"1418","Overtoom 476-478, 1054 JZ Amsterdam, Netherlands","Avondwinkel Overtoom","ChIJIc_xzwjixUcRsvvOeYfM4cY",52.3593372,4.8609178
"1420","Amstelveenseweg 88-90, 1075 XJ Amsterdam, Netherlands","KwikFit Amsterdam Oud-Zuid","ChIJKSnvFgXixUcR6J_KLjuzNEc",52.3557454,4.8546027
"1423","Tweede Schinkelstraat 3, 1075 TN Amsterdam, Netherlands","Frissebips (geopend op afspraak)","ChIJX8i_8f8JxkcRMd9Jgj_ssH0",52.3534447,4.8553949
"1424","Bennebroekstraat 35, 1058 LK Amsterdam, Netherlands","Vila Güell Personal Shopping Styling Visagie Sara","ChIJFX_p9xvixUcRDKh5P-KD_60",52.3527336,4.8465272
"1426","Jan Pieter Heijestraat 119-A, 1054 MD Amsterdam, Netherlands","Trakteren","ChIJdSk9gQnixUcRJmrH5B12-Ks",52.362585,4.864273
"1433","Amstelveenseweg 79, 1075 VW Amsterdam, Netherlands","Toverknol","ChIJo4sUXX7jxUcRuEVcKc5utL0",52.349763,4.8515549
"1434","Amstelveenseweg 3, 1054 MB Amsterdam, Netherlands","Sticky Fingers","ChIJqZeMZAXixUcRBnJqURET2iQ",52.3572322,4.8553535
"1437","Koninginneweg 220I, 1075 EL Amsterdam, Netherlands","DasGaaf","ChIJq_Y-8wPixUcRgN756yAM87w",52.3518284,4.8571187
"1442","Johannes Verhulststraat 107, 1071 MX Amsterdam, Netherlands","IJsboutique","ChIJq2-DYvwJxkcRWnGF6hT6h5U",52.3543455,4.8721617
"1445","Johannes Verhulststraat 98, 1071 NK Amsterdam, Netherlands","van Avezaath-Beune","ChIJAVoCfvsJxkcRdP3FEcl6bjQ",52.3546504,4.8723057
"1446","Cornelis Schuytstraat 41-43, 1071 JE Amsterdam, Netherlands","SUISTUDIO Amsterdam","ChIJFe6HsOQJxkcR7tit6pLPwcU",52.3546935,4.8718781
"1447","Apollolaan 138/140, 1077 BG Amsterdam, Netherlands","Issimo","ChIJ4azLVPkJxkcRE0s_yPID1_I",52.3513967,4.8719473
"1448","Cornelis Schuytstraat 37, 1071 JE Amsterdam, Netherlands","Braez","ChIJpYN0hfwJxkcRE03678fR1C0",52.35482,4.871788
"1449","Johannes Verhulststraat 33, 1071 MR Amsterdam, Netherlands","Gentle Exclusive Gifts","ChIJn9_lHvsJxkcRJr7xtSJ69VA",52.3552402,4.875614
"1450","Willemsparkweg 153, 1071 GX Amsterdam, Netherlands","Nico van der Laan Photo Shop","ChIJSygFufwJxkcRzcaWISGbcqI",52.3560247,4.871324
"1452","Willemsparkweg 117, 1071 GW Amsterdam, Netherlands","Becker Antiques","ChIJadgSVvsJxkcRdm-nwJFDYf0",52.3564881,4.8730391
"1455","Van Baerlestraat 20, 1071 AX Amsterdam, Netherlands","THE SOCIETY SHOP","ChIJs6cSCOUJxkcRXgaLoa3l79o",52.3592902,4.8775057
"1459","Cornelis Schuytstraat 13, 1071 JC Amsterdam, Netherlands","Closed Shop Women","ChIJc95-lfwJxkcRMPGpgYZHR5c",52.3556413,4.8712034
"1464","Pieter Cornelisz Hooftstraat 119, 1071 BS Amsterdam, Netherlands","DIESEL Amsterdam PC Hooftstraat Store","ChIJ-bUDn-UJxkcRYUQl7Sx4_i8",52.3595514,4.8785114
"1467","Van Baerlestraat 118h, 1071 BC Amsterdam, Netherlands","Amsterdamse Fietswinkel","ChIJQW2KNqkJxkcRF7F9s0LFXio",52.3553502,4.8801624
"1470","Van Baerlestraat 48, 1071 AZ Amsterdam, Netherlands","Pauw","ChIJLUCzVuUJxkcR1pUo1zuIo6E",52.3582903,4.8781832
"1477","Pieter Cornelisz Hooftstraat 82, 1071 CB Amsterdam, Netherlands","Guess","ChIJQ6dmYe8JxkcRvegC_BHrabA",52.360283,4.8804667
"1479","Van Baerlestraat 9-11, 1071 AM Amsterdam, Netherlands","FOUR Amsterdam","ChIJn6KzP7s5ZUERgdjInA0arao",52.3598047,4.8776125
"1480","Koninginneweg 6, 1075 CX Amsterdam, Netherlands","Tonka Benelux","ChIJu9NVav0JxkcRBR1goA2b7wk",52.3556632,4.867477
"1485","Pieter Cornelisz Hooftstraat 125, 1071 BS Amsterdam, Netherlands","Tommy Jeans","ChIJEWCqoeUJxkcRGY5gZy-S0aY",52.3594793,4.8782089
"1487","Leidsestraat 19, 1017 NT Amsterdam, Netherlands","Palladium Boots","ChIJIVWV8OkJxkcRIGL6RkGwwdQ",52.3662363,4.8873092
"1489","Pieter Cornelisz Hooftstraat 101, 1071 BR Amsterdam, Netherlands","TOMMY HILFIGER Amsterdam Store","ChIJZ_U5m-UJxkcRpkykZdrY2vY",52.3597661,4.8793321
"1490","Pieter Cornelisz Hooftstraat 62, 1071 CA Amsterdam, Netherlands","Jimmy Choo","ChIJvYubae8JxkcRYm1Bxu9OHTM",52.3605145,4.8812928
"1491","Van Baerlestraat 18, 1071 AW Amsterdam, Netherlands","American Vintage","ChIJQck3z6oJxkcRSLRecA2PDJY",52.3594772,4.877399
"1492","Pieter Cornelisz Hooftstraat 62, 1071 CA Amsterdam, Netherlands","P.C. HOOFTSTRAAT","ChIJaUM0heUJxkcR9DyM2RUYCuE",52.360504,4.881294
"1494","Beethovenstraat 40A, 1077 JJ Amsterdam, Netherlands","Dunkin' Donuts","ChIJ_5_tzvkJxkcRs5mnBODcMGY",52.3491748,4.87707
"1496","Pieter Cornelisz Hooftstraat 115, 1071 BS Amsterdam, Netherlands","Marina Rinaldi Amsterdam","ChIJOfe7nuUJxkcRUL4Yf2mspFE",52.359589,4.8786938
"1497","Leidsestraat 30, 1017 PB Amsterdam, Netherlands","New Balance Amsterdam","ChIJg_qj-ukJxkcRxJpv9wockiE",52.366411,4.8870118
"1499","Leidsestraat 89-91, 1017 NZ Amsterdam, Netherlands","The Body Shop","ChIJ1YBpVOgJxkcRSKwU7YrAtvg",52.364693,4.883958
"1501","Sarphatipark 24, 1072 PB Amsterdam, Netherlands","NOT Not Only Tinto","ChIJ00vWGI0JxkcR2GJJtgy8-9A",52.353741,4.8941059
"1502","Van Ostadestraat 147, 1072 SW Amsterdam, Netherlands","Massimo Gelato","ChIJT49L8IwJxkcRWhqlI5a5H68",52.352627,4.894616
"1504","Ceintuurbaan 352, 1072 GP Amsterdam, Netherlands","Cups & Zo","ChIJW7Wg44wJxkcRAoZoscixncU",52.3530688,4.894429
"1505","Sarphatipark 1, 1073 CN Amsterdam, Netherlands","Bierbaum","ChIJY6MOP40JxkcRjsIR-bFQJIY",52.3546165,4.8938225
"1506","Ferdinand Bolstraat 113H, 1072 EW Amsterdam, Netherlands","JOE & THE JUICE","ChIJpc3UMrwJxkcRG9F9Muue3xo",52.3529771,4.8913111
"1508","Eerste Jan van der Heijdenstraat 116, 1072 VB Amsterdam, Netherlands","The Temple | Power Rituals","ChIJoQbJKo0JxkcRURxgC_CJcVY",52.3535494,4.8922492
"1509","Eerste Jan Steenstraat 109, 1072 EG Amsterdam, Netherlands","NINOUR","ChIJs4nkzvIJxkcRalzjgQ9cuOI",52.3543597,4.8917633
"1511","Eerste van der Helststraat 66, 1072 NZ Amsterdam, Netherlands","Cosy Coffee Bar","ChIJ3VWKSI0JxkcRjnfL9sxMg8c",52.3549248,4.8931952
"1512","Ferdinand Bolstraat 90, 1072 LN Amsterdam, Netherlands","ONLY","ChIJIbRa3fIJxkcRZQoxXthR0Ts",52.354587,4.890239
"1516","Ceintuurbaan 270, 1072 GJ Amsterdam, Netherlands","Supermarket Royal XL","ChIJU5k5PPMJxkcRbnXQzJ77LMA",52.3525402,4.8906439
"1520","Ferdinand Bolstraat 168, 1072 LT Amsterdam, Netherlands","Big en Belg","ChIJGaeWTvMJxkcRwBHpss9BbKM",52.3517446,4.8912087
